0,1,2,3,4
52403.png,pos,1,Man,black
52408.png,pos,1,Man,black
52411.png,neg,1,Woman,white
52414.png,pos,0,Man,black
52419.png,neutral,0,Man,latino hispanic
52424.png,neutral,0,Man,black
52426.png,neg,0,Man,white
52429.png,pos,0,Man,black
52434.png,neg,1,Man,asian
52435.png,pos,0,Woman,latino hispanic
52439.png,neg,0,Man,white
52442.png,pos,1,Man,black
52446.png,neg,1,Man,white
52453.png,neg,1,Woman,asian
52455.png,pos,0,Man,black
52457.png,pos,1,Man,latino hispanic
52460.png,neg,1,Man,white
52473.png,pos,0,Man,black
52474.png,neg,0,Man,white
52477.png,neg,0,Woman,white
52481.png,pos,0,Woman,latino hispanic
52486.png,pos,0,Man,latino hispanic
52487.png,neg,0,Man,white
52488.png,neutral,0,Man,black
52491.png,neg,0,Man,white
52493.png,pos,0,Woman,latino hispanic
52495.png,pos,0,Man,latino hispanic
52498.png,pos,0,Woman,latino hispanic
52499.png,pos,0,Man,latino hispanic
52500.png,neg,1,Man,asian
52501.png,neg,0,Woman,white
52510.png,neutral,0,Man,black
52515.png,neg,1,Man,white
52519.png,pos,0,Woman,latino hispanic
52520.png,pos,0,Man,latino hispanic
52522.png,pos,0,Woman,black
52525.png,neutral,1,Man,black
52533.png,neg,0,Woman,asian
52534.png,neg,0,Man,white
52538.png,neg,0,Man,white
52539.png,pos,0,Man,latino hispanic
52554.png,neutral,1,Man,latino hispanic
52555.png,pos,1,Man,black
52556.png,neutral,0,Man,latino hispanic
52568.png,neutral,0,Woman,latino hispanic
52575.png,neg,0,Man,white
52578.png,neg,1,Man,white
52579.png,neg,0,Man,latino hispanic
52580.png,pos,0,Woman,latino hispanic
52589.png,neutral,1,Man,black
52593.png,neg,0,Man,white
52597.png,neg,0,Man,white
52600.png,pos,1,Woman,black
52601.png,neg,1,Man,asian
52607.png,pos,0,Man,black
52608.png,neg,1,Man,latino hispanic
52609.png,pos,1,Man,latino hispanic
52615.png,neg,1,Man,latino hispanic
52616.png,pos,0,Woman,latino hispanic
52639.png,pos,0,Woman,latino hispanic
52654.png,pos,0,Woman,latino hispanic
52656.png,neg,0,Man,white
52658.png,neutral,1,Woman,black
52661.png,neg,0,Woman,white
52664.png,neg,1,Woman,white
52667.png,neg,1,Man,white
52668.png,pos,0,Man,black
52671.png,neg,1,Man,white
52673.png,pos,1,Man,latino hispanic
52674.png,neg,1,Woman,white
52676.png,neg,0,Man,white
52677.png,pos,0,Woman,latino hispanic
52681.png,neg,0,Man,white
52682.png,pos,0,Man,latino hispanic
52683.png,pos,1,Man,latino hispanic
52689.png,pos,0,Woman,latino hispanic
52691.png,neutral,0,Man,latino hispanic
52698.png,neutral,0,Man,latino hispanic
52704.png,pos,0,Man,black
52709.png,neutral,0,Man,latino hispanic
52710.png,neg,0,Woman,white
52713.png,neutral,0,Man,latino hispanic
52721.png,neg,1,Man,latino hispanic
52731.png,pos,1,Woman,latino hispanic
52732.png,neutral,0,Man,latino hispanic
52741.png,neg,0,Man,white
52757.png,pos,1,Woman,latino hispanic
52764.png,neg,0,Man,white
52768.png,neg,0,Man,latino hispanic
52772.png,neg,0,Man,white
52773.png,pos,1,Man,latino hispanic
52785.png,pos,0,Man,latino hispanic
52792.png,pos,0,Man,latino hispanic
52793.png,pos,0,Man,latino hispanic
52794.png,pos,0,Man,latino hispanic
52802.png,pos,0,Man,latino hispanic
52809.png,neg,0,Woman,white
52811.png,neg,0,Man,latino hispanic
52812.png,neg,0,Man,white
52821.png,neutral,0,Woman,latino hispanic
52826.png,pos,1,Man,latino hispanic
52829.png,neg,1,Woman,white
52841.png,pos,0,Woman,latino hispanic
52843.png,neg,1,Man,white
52846.png,neg,0,Woman,white
52859.png,pos,0,Woman,latino hispanic
52860.png,pos,0,Man,latino hispanic
52864.png,neg,0,Man,black
52868.png,neg,1,Woman,white
52870.png,neg,1,Man,asian
52877.png,pos,0,Woman,latino hispanic
52890.png,neg,0,Man,white
52908.png,pos,0,Man,latino hispanic
52911.png,neg,1,Woman,white
52912.png,pos,1,Man,latino hispanic
52917.png,neutral,0,Man,latino hispanic
52921.png,pos,0,Man,latino hispanic
52932.png,neutral,0,Woman,latino hispanic
52939.png,neutral,1,Man,latino hispanic
52956.png,neg,0,Man,white
52961.png,pos,0,Man,latino hispanic
52962.png,neg,0,Man,asian
52964.png,neg,0,Man,white
52966.png,pos,0,Woman,latino hispanic
52969.png,neg,0,Man,latino hispanic
52970.png,neutral,1,Man,latino hispanic
52971.png,neg,0,Woman,white
52973.png,neg,0,Man,asian
52983.png,pos,0,Woman,latino hispanic
52986.png,pos,0,Woman,latino hispanic
52992.png,pos,1,Man,latino hispanic
52996.png,pos,0,Man,latino hispanic
52999.png,neg,1,Man,white
53003.png,pos,1,Man,latino hispanic
53006.png,neg,1,Man,asian
53011.png,neutral,0,Man,latino hispanic
53016.png,neg,0,Man,white
53017.png,pos,1,Man,latino hispanic
53019.png,pos,0,Man,latino hispanic
53025.png,neg,1,Man,latino hispanic
53026.png,pos,1,Man,latino hispanic
53028.png,neg,0,Man,white
53033.png,pos,0,Woman,latino hispanic
53034.png,neg,1,Man,asian
53038.png,pos,0,Man,latino hispanic
53039.png,pos,0,Woman,latino hispanic
53044.png,neg,0,Woman,white
53048.png,neg,0,Man,latino hispanic
53050.png,neg,0,Man,white
53055.png,neutral,1,Woman,latino hispanic
53056.png,pos,0,Man,latino hispanic
53057.png,neg,1,Man,white
53062.png,pos,1,Man,latino hispanic
53066.png,neg,1,Man,asian
53067.png,pos,1,Man,latino hispanic
53068.png,neg,0,Man,white
53073.png,neg,1,Man,white
53077.png,pos,1,Man,latino hispanic
53082.png,neg,1,Woman,asian
53087.png,neg,0,Woman,asian
53097.png,pos,1,Woman,latino hispanic
53100.png,neg,0,Woman,white
53107.png,neg,1,Man,white
53113.png,neutral,1,Man,latino hispanic
53115.png,neg,1,Man,white
53116.png,neg,0,Woman,white
53119.png,pos,1,Woman,latino hispanic
53123.png,neutral,0,Man,latino hispanic
53130.png,pos,0,Man,latino hispanic
53135.png,neg,0,Man,latino hispanic
53145.png,neg,1,Man,white
53163.png,neg,1,Man,white
53169.png,pos,0,Woman,latino hispanic
53180.png,neg,0,Man,white
53192.png,neg,0,Man,white
53194.png,neg,0,Man,white
53207.png,pos,0,Man,latino hispanic
53213.png,pos,0,Woman,latino hispanic
53220.png,neutral,1,Man,latino hispanic
53224.png,neg,0,Woman,white
53226.png,neutral,0,Man,latino hispanic
53234.png,neg,1,Woman,white
53240.png,neg,1,Man,latino hispanic
53243.png,neg,0,Man,latino hispanic
53247.png,neg,1,Woman,white
53261.png,pos,0,Man,latino hispanic
53268.png,neg,1,Man,asian
53272.png,neg,1,Man,white
53273.png,neutral,0,Man,latino hispanic
53275.png,pos,0,Woman,latino hispanic
53278.png,pos,0,Man,latino hispanic
53286.png,neg,1,Man,asian
53294.png,pos,0,Man,latino hispanic
53297.png,neutral,0,Woman,latino hispanic
53300.png,neg,0,Man,white
53302.png,neg,1,Man,white
53306.png,pos,0,Man,latino hispanic
53311.png,neg,0,Man,white
53314.png,pos,1,Woman,latino hispanic
53316.png,neg,0,Man,white
53320.png,neg,0,Man,white
53324.png,neg,1,Man,white
53325.png,pos,0,Man,latino hispanic
53327.png,neg,1,Man,white
53328.png,neutral,0,Woman,latino hispanic
53329.png,pos,0,Man,latino hispanic
53335.png,pos,0,Man,latino hispanic
53350.png,pos,0,Man,latino hispanic
53361.png,neg,0,Woman,white
53364.png,pos,0,Man,latino hispanic
53382.png,neg,1,Man,white
53388.png,neg,0,Man,asian
53391.png,pos,0,Man,latino hispanic
53404.png,neg,0,Man,white
53409.png,neg,0,Man,asian
53411.png,pos,1,Woman,latino hispanic
53419.png,pos,1,Man,latino hispanic
53423.png,neg,1,Man,white
53430.png,neutral,0,Woman,latino hispanic
53436.png,pos,1,Man,latino hispanic
53441.png,pos,1,Man,latino hispanic
53452.png,neg,0,Man,white
53459.png,neutral,0,Man,latino hispanic
53468.png,neutral,0,Man,latino hispanic
53471.png,pos,0,Woman,latino hispanic
53474.png,neg,0,Woman,white
53476.png,neg,0,Man,white
53489.png,pos,1,Man,latino hispanic
53502.png,neg,0,Man,white
53504.png,neg,0,Man,latino hispanic
53513.png,neg,0,Man,asian
53516.png,neg,1,Man,latino hispanic
53517.png,neg,0,Man,white
53519.png,pos,0,Man,latino hispanic
53533.png,neg,1,Man,white
53541.png,neg,1,Man,white
53544.png,neg,0,Man,white
53549.png,pos,1,Man,latino hispanic
53562.png,neg,1,Man,asian
53565.png,neg,0,Man,white
53570.png,neg,1,Man,white
53576.png,neg,1,Man,white
53578.png,pos,0,Man,latino hispanic
53582.png,neg,0,Man,white
53583.png,pos,0,Man,latino hispanic
53588.png,neutral,0,Man,latino hispanic
53590.png,neg,1,Man,white
53597.png,neg,0,Woman,asian
53603.png,neutral,0,Man,latino hispanic
53605.png,neg,0,Man,white
53608.png,neg,0,Man,white
53616.png,neg,0,Man,white
53618.png,neg,0,Woman,white
53622.png,neutral,0,Man,latino hispanic
53623.png,pos,0,Man,latino hispanic
53635.png,pos,0,Woman,latino hispanic
53637.png,pos,0,Woman,latino hispanic
53640.png,neg,1,Man,white
53642.png,pos,0,Woman,latino hispanic
53646.png,pos,0,Woman,latino hispanic
53660.png,neg,0,Woman,white
53677.png,neg,0,Man,white
53680.png,neutral,0,Man,latino hispanic
53683.png,neg,1,Man,white
53689.png,neutral,0,Woman,latino hispanic
53695.png,pos,0,Woman,latino hispanic
53702.png,neg,1,Woman,white
53706.png,pos,0,Man,latino hispanic
53716.png,neg,0,Man,white
53719.png,pos,0,Man,latino hispanic
53721.png,pos,0,Man,latino hispanic
53723.png,pos,0,Man,latino hispanic
53728.png,pos,0,Man,latino hispanic
53733.png,pos,1,Woman,latino hispanic
53742.png,neg,1,Man,white
53744.png,neg,0,Man,white
53745.png,neg,1,Man,latino hispanic
53750.png,pos,1,Man,latino hispanic
53759.png,neg,1,Woman,white
53774.png,neutral,1,Man,latino hispanic
53781.png,pos,0,Woman,latino hispanic
53782.png,neg,0,Man,latino hispanic
53787.png,neutral,1,Woman,latino hispanic
53798.png,neg,0,Woman,white
53808.png,neg,0,Man,asian
53809.png,pos,0,Woman,latino hispanic
53812.png,pos,1,Man,latino hispanic
53815.png,pos,0,Man,latino hispanic
53822.png,neg,0,Woman,white
53828.png,pos,0,Man,latino hispanic
53829.png,neg,0,Man,white
53838.png,pos,0,Woman,latino hispanic
53840.png,neg,1,Man,asian
53841.png,pos,0,Man,latino hispanic
53863.png,neg,1,Woman,white
53864.png,neg,1,Man,asian
53870.png,pos,0,Woman,latino hispanic
53878.png,neg,0,Man,latino hispanic
53880.png,pos,0,Man,latino hispanic
53885.png,neg,0,Man,white
53889.png,neg,0,Man,latino hispanic
53890.png,neg,1,Woman,white
53895.png,neg,1,Man,white
53896.png,pos,0,Man,latino hispanic
53905.png,neg,0,Man,white
53916.png,neg,1,Woman,latino hispanic
53917.png,pos,1,Man,latino hispanic
53923.png,neg,0,Man,white
53928.png,neutral,0,Man,latino hispanic
53936.png,neg,0,Woman,white
53940.png,neutral,1,Man,latino hispanic
53941.png,neg,0,Man,white
53947.png,neg,1,Man,white
53948.png,neutral,1,Man,latino hispanic
53957.png,neg,0,Man,white
53961.png,pos,1,Woman,latino hispanic
53967.png,pos,1,Man,latino hispanic
53968.png,neutral,1,Man,latino hispanic
53979.png,neg,0,Man,white
53981.png,neg,1,Man,asian
53983.png,neg,0,Man,white
53984.png,pos,0,Woman,latino hispanic
53994.png,pos,0,Man,latino hispanic
53995.png,neg,0,Man,asian
53997.png,neg,1,Man,latino hispanic
53998.png,neutral,1,Man,latino hispanic
54022.png,neg,1,Man,latino hispanic
54025.png,pos,1,Man,latino hispanic
54027.png,neutral,1,Man,latino hispanic
54031.png,pos,0,Man,latino hispanic
54041.png,neg,0,Man,asian
54043.png,neg,0,Woman,white
54045.png,neg,0,Man,white
54050.png,neg,0,Man,asian
54054.png,neg,0,Man,white
54061.png,neg,1,Man,asian
54064.png,pos,0,Woman,latino hispanic
54067.png,neg,0,Woman,white
54068.png,pos,1,Man,latino hispanic
54077.png,neg,0,Man,white
54090.png,neg,0,Man,white
54092.png,neg,0,Man,white
54093.png,neutral,1,Man,latino hispanic
54096.png,neg,1,Man,white
54097.png,neg,1,Man,asian
54100.png,pos,1,Man,latino hispanic
54115.png,pos,0,Man,latino hispanic
54119.png,pos,0,Woman,latino hispanic
54121.png,neg,0,Woman,white
54129.png,neutral,0,Woman,latino hispanic
54134.png,neg,1,Man,white
54136.png,neg,1,Man,asian
54141.png,pos,0,Man,latino hispanic
54145.png,neg,0,Man,white
54153.png,pos,0,Woman,latino hispanic
54157.png,neutral,0,Man,latino hispanic
54165.png,pos,0,Man,latino hispanic
54168.png,pos,0,Man,latino hispanic
54172.png,pos,1,Man,latino hispanic
54173.png,pos,0,Woman,latino hispanic
54175.png,neg,1,Woman,latino hispanic
54179.png,neg,1,Man,white
54186.png,neg,1,Man,white
54193.png,neg,1,Woman,latino hispanic
54196.png,neutral,0,Man,latino hispanic
54199.png,neg,0,Woman,white
54200.png,neutral,0,Man,latino hispanic
54202.png,neg,0,Woman,asian
54207.png,pos,1,Man,latino hispanic
54210.png,neg,1,Woman,white
54212.png,neg,0,Man,asian
54214.png,neg,1,Woman,white
54216.png,neg,0,Man,asian
54232.png,neg,0,Man,latino hispanic
54241.png,neg,0,Man,asian
54247.png,pos,0,Woman,latino hispanic
54254.png,neg,0,Woman,asian
54255.png,neg,1,Woman,white
54257.png,neg,0,Man,white
54265.png,neg,1,Man,white
54268.png,neg,0,Woman,white
54269.png,pos,0,Woman,latino hispanic
54273.png,neg,0,Man,white
54275.png,neg,0,Man,asian
54278.png,pos,1,Man,latino hispanic
54297.png,neg,0,Man,white
54298.png,neg,0,Man,latino hispanic
54300.png,neutral,0,Man,latino hispanic
54307.png,pos,0,Man,latino hispanic
54308.png,neg,1,Woman,white
54336.png,neutral,0,Man,latino hispanic
54344.png,neg,0,Man,white
54348.png,neg,1,Man,black
54359.png,neg,1,Man,latino hispanic
54360.png,neg,0,Woman,asian
54365.png,pos,0,Man,latino hispanic
54373.png,neutral,1,Man,latino hispanic
54377.png,neg,1,Man,latino hispanic
54379.png,neutral,1,Man,latino hispanic
54381.png,pos,0,Woman,latino hispanic
54383.png,neg,1,Man,white
54386.png,neutral,0,Man,latino hispanic
54392.png,neg,0,Man,white
54393.png,neg,0,Man,asian
54399.png,neg,1,Man,asian
54401.png,pos,0,Woman,latino hispanic
54421.png,pos,1,Woman,black
54426.png,neutral,1,Man,latino hispanic
54427.png,pos,0,Man,latino hispanic
54428.png,neg,1,Man,white
54443.png,neg,0,Man,white
54445.png,pos,0,Man,latino hispanic
54448.png,pos,0,Man,latino hispanic
54452.png,neutral,0,Woman,latino hispanic
54453.png,neg,0,Man,white
54455.png,neg,1,Man,white
54467.png,pos,0,Man,latino hispanic
54469.png,pos,1,Woman,latino hispanic
54473.png,neg,0,Man,white
54483.png,neg,1,Man,asian
54496.png,pos,0,Man,black
54499.png,pos,1,Woman,black
54504.png,pos,0,Woman,latino hispanic
54505.png,pos,1,Man,latino hispanic
54506.png,neutral,1,Man,latino hispanic
54508.png,neg,0,Woman,white
54513.png,neg,1,Man,white
54515.png,neutral,0,Man,latino hispanic
54517.png,pos,0,Man,latino hispanic
54519.png,pos,0,Man,latino hispanic
54520.png,neg,0,Man,asian
54525.png,neg,1,Man,white
54526.png,pos,1,Man,latino hispanic
54536.png,neg,0,Man,asian
54537.png,neg,1,Man,white
54541.png,pos,0,Woman,latino hispanic
54543.png,neg,1,Man,asian
54544.png,neutral,0,Woman,latino hispanic
54545.png,pos,0,Man,latino hispanic
54547.png,neutral,0,Woman,latino hispanic
54550.png,neutral,1,Man,latino hispanic
54559.png,neg,1,Man,white
54574.png,neutral,0,Man,latino hispanic
54576.png,pos,1,Man,latino hispanic
54577.png,neg,1,Man,latino hispanic
54578.png,neg,1,Man,white
54592.png,neg,1,Man,white
54593.png,neg,1,Woman,white
54594.png,neutral,0,Man,latino hispanic
54599.png,neg,1,Woman,asian
54608.png,neg,1,Man,latino hispanic
54618.png,pos,1,Man,latino hispanic
54622.png,neg,1,Woman,white
54635.png,neg,0,Woman,white
54643.png,neg,1,Man,white
54650.png,pos,0,Man,latino hispanic
54661.png,pos,0,Man,latino hispanic
54671.png,neg,1,Woman,asian
54674.png,neg,0,Woman,white
54678.png,neg,1,Man,white
54680.png,neg,1,Man,white
54692.png,neg,0,Woman,white
54694.png,neg,1,Man,black
54695.png,pos,1,Man,latino hispanic
54696.png,pos,0,Man,latino hispanic
54697.png,neutral,0,Man,latino hispanic
54698.png,pos,0,Man,latino hispanic
54705.png,neg,0,Man,latino hispanic
54706.png,pos,1,Woman,latino hispanic
54707.png,pos,0,Woman,latino hispanic
54708.png,pos,0,Woman,latino hispanic
54710.png,pos,1,Man,latino hispanic
54727.png,pos,1,Man,latino hispanic
54735.png,neg,0,Man,asian
54742.png,pos,0,Man,latino hispanic
54744.png,neg,1,Woman,white
54748.png,neg,0,Woman,white
54759.png,neg,0,Man,white
54764.png,neg,0,Man,white
54767.png,pos,0,Woman,latino hispanic
54781.png,pos,0,Man,latino hispanic
54782.png,neg,0,Woman,white
54783.png,pos,0,Woman,latino hispanic
54786.png,neg,0,Woman,white
54789.png,neg,0,Woman,white
54794.png,pos,0,Woman,latino hispanic
54795.png,neutral,1,Man,latino hispanic
54805.png,neutral,0,Man,latino hispanic
54808.png,neg,0,Man,white
54809.png,pos,0,Woman,latino hispanic
54815.png,pos,0,Woman,latino hispanic
54819.png,pos,0,Woman,latino hispanic
54820.png,pos,1,Woman,latino hispanic
54821.png,pos,0,Man,latino hispanic
54837.png,neg,0,Man,latino hispanic
54842.png,pos,1,Man,latino hispanic
54846.png,neg,0,Man,white
54847.png,neg,1,Man,white
54849.png,neg,0,Woman,asian
54852.png,pos,1,Man,latino hispanic
54853.png,pos,1,Man,latino hispanic
54859.png,neg,1,Man,latino hispanic
54860.png,neg,0,Woman,asian
54894.png,neg,0,Woman,white
54895.png,neg,0,Woman,white
54899.png,neutral,0,Woman,latino hispanic
54912.png,pos,1,Man,latino hispanic
54921.png,neutral,1,Woman,latino hispanic
54926.png,pos,0,Man,latino hispanic
54931.png,neg,0,Woman,white
54932.png,pos,0,Man,latino hispanic
54933.png,neg,0,Man,asian
54941.png,neg,1,Woman,asian
54947.png,pos,1,Man,latino hispanic
54951.png,neg,0,Woman,white
54953.png,neg,0,Man,white
54954.png,neg,1,Man,white
54956.png,neutral,0,Man,latino hispanic
54958.png,neg,1,Man,white
54959.png,pos,0,Man,latino hispanic
54964.png,neg,0,Man,white
54965.png,pos,1,Man,latino hispanic
54969.png,pos,0,Woman,latino hispanic
54971.png,neg,1,Woman,white
54976.png,neg,1,Man,white
54981.png,neg,1,Woman,asian
54984.png,neg,1,Man,white
54985.png,neg,0,Man,white
54995.png,pos,1,Man,latino hispanic
54998.png,neg,0,Woman,asian
55004.png,neg,0,Man,white
55006.png,neg,1,Man,latino hispanic
55011.png,neg,0,Woman,white
55021.png,neutral,1,Man,latino hispanic
55022.png,pos,1,Man,latino hispanic
55031.png,pos,0,Man,latino hispanic
55033.png,neg,0,Man,white
55037.png,pos,0,Woman,latino hispanic
55038.png,neg,1,Woman,latino hispanic
55040.png,neutral,1,Man,latino hispanic
55043.png,neutral,0,Woman,latino hispanic
55046.png,neg,1,Woman,white
55048.png,pos,0,Man,latino hispanic
55050.png,pos,0,Man,latino hispanic
55053.png,neg,1,Man,white
55063.png,pos,0,Man,latino hispanic
55065.png,neg,1,Man,white
55071.png,pos,1,Man,latino hispanic
55074.png,neg,0,Man,asian
55076.png,pos,0,Woman,latino hispanic
55084.png,neg,1,Man,white
55098.png,neg,0,Man,white
55110.png,neg,1,Man,asian
55111.png,pos,0,Woman,latino hispanic
55114.png,pos,1,Man,latino hispanic
55135.png,pos,0,Woman,latino hispanic
55138.png,pos,1,Man,latino hispanic
55140.png,pos,0,Man,latino hispanic
55153.png,neg,1,Man,asian
55157.png,neg,1,Man,white
55160.png,neg,0,Woman,white
55166.png,neg,1,Man,asian
55167.png,neg,1,Man,white
55168.png,neg,0,Man,latino hispanic
55179.png,neg,0,Man,white
55181.png,pos,0,Woman,latino hispanic
55184.png,neg,0,Man,asian
55185.png,pos,0,Woman,latino hispanic
55189.png,neg,0,Man,white
55203.png,neutral,0,Man,latino hispanic
55208.png,neg,0,Woman,white
55210.png,pos,0,Woman,latino hispanic
55212.png,pos,0,Woman,latino hispanic
55213.png,neutral,0,Woman,latino hispanic
55216.png,pos,1,Woman,latino hispanic
55217.png,pos,1,Woman,latino hispanic
55219.png,pos,0,Man,latino hispanic
55222.png,pos,0,Man,latino hispanic
55224.png,pos,0,Man,latino hispanic
55226.png,neg,0,Man,latino hispanic
55231.png,neutral,0,Man,latino hispanic
55232.png,pos,0,Man,latino hispanic
55233.png,neg,0,Woman,asian
55235.png,pos,1,Man,latino hispanic
55243.png,pos,1,Woman,latino hispanic
55260.png,pos,0,Man,latino hispanic
55266.png,pos,0,Man,latino hispanic
55268.png,pos,0,Man,latino hispanic
55277.png,pos,0,Man,latino hispanic
55278.png,pos,0,Woman,latino hispanic
55280.png,neg,1,Man,white
55288.png,neg,0,Man,white
55289.png,neg,0,Woman,white
55290.png,neutral,1,Woman,latino hispanic
55293.png,neg,1,Man,asian
55294.png,neg,0,Man,white
55305.png,neg,0,Man,latino hispanic
55306.png,pos,0,Man,latino hispanic
55308.png,neutral,0,Woman,latino hispanic
55312.png,neg,0,Man,white
55314.png,pos,1,Man,latino hispanic
55315.png,neg,0,Woman,latino hispanic
55321.png,neg,0,Man,asian
55322.png,neg,0,Man,white
55325.png,neg,0,Woman,asian
55326.png,pos,1,Woman,latino hispanic
55327.png,neg,0,Woman,white
55329.png,neutral,0,Woman,latino hispanic
55333.png,neg,0,Woman,asian
55336.png,neg,1,Man,asian
55353.png,neg,1,Man,latino hispanic
55356.png,neg,0,Man,asian
55358.png,neg,0,Woman,white
55359.png,neg,0,Woman,white
55365.png,pos,0,Woman,latino hispanic
55366.png,pos,1,Man,latino hispanic
55371.png,neg,0,Man,white
55373.png,neg,1,Man,white
55375.png,neutral,0,Woman,latino hispanic
55376.png,neg,0,Woman,white
