Name,FacialExp
60623,happy
60624,happy
60625,happy
60626,surprise
60627,neutral
60628,happy
60629,happy
60630,happy
60631,happy
60632,happy
60633,neutral
60634,angry
60635,neutral
60636,happy
60637,happy
60638,neutral
60639,sad
60640,happy
60641,neutral
60642,happy
60643,happy
60644,happy
60645,sad
60646,happy
60647,neutral
60648,neutral
60649,fear
60650,neutral
60651,sad
60652,happy
60653,happy
60654,happy
60655,happy
60656,happy
60657,happy
60658,happy
60659,surprise
60660,neutral
60661,neutral
60662,angry
60663,happy
60664,happy
60665,happy
60666,neutral
60667,happy
60668,happy
60669,neutral
60670,neutral
60671,surprise
60672,happy
60673,happy
60674,angry
60675,angry
60676,happy
60677,neutral
60678,happy
60679,happy
60680,happy
60681,happy
60682,happy
60683,neutral
60684,happy
60685,angry
60686,neutral
60687,neutral
60688,happy
60689,happy
60690,happy
60691,happy
60692,neutral
60693,happy
60694,neutral
60695,happy
60696,happy
60697,neutral
60698,neutral
60699,happy
60700,neutral
60701,happy
60702,happy
60703,happy
60704,happy
60705,happy
60706,happy
60707,happy
60708,happy
60709,neutral
60710,happy
60711,happy
60712,neutral
60713,happy
60714,happy
60715,happy
60716,happy
60717,neutral
60718,neutral
60719,neutral
60720,happy
60721,happy
60722,happy
60723,happy
60724,happy
60725,angry
60726,happy
60727,happy
60728,happy
60729,neutral
60730,neutral
60731,neutral
60732,neutral
60733,happy
60734,happy
60735,happy
60736,happy
60737,happy
60738,happy
60739,neutral
60740,neutral
60741,happy
60742,happy
60743,surprise
60744,happy
60745,neutral
60746,happy
60747,happy
60748,happy
60749,happy
60750,happy
60751,happy
60752,happy
60753,happy
60754,neutral
60755,happy
60756,surprise
60757,happy
60758,happy
60759,angry
60760,happy
60761,happy
60762,neutral
60763,neutral
60764,happy
60765,happy
60766,happy
60767,angry
60768,happy
60769,neutral
60770,neutral
60771,neutral
60772,happy
60773,neutral
60774,happy
60775,happy
60776,happy
60777,happy
60778,angry
60779,happy
60780,neutral
60781,happy
60782,happy
60783,happy
60784,happy
60785,happy
60786,happy
60787,happy
60788,sad
60789,happy
60790,happy
60791,neutral
60792,neutral
60793,happy
60794,happy
60795,happy
60796,happy
60797,happy
60798,angry
60799,happy
60800,neutral
60801,neutral
60802,happy
60803,happy
60804,neutral
60805,happy
60806,happy
60807,neutral
60808,happy
60809,happy
60810,happy
60811,happy
60812,happy
60813,neutral
60814,neutral
60815,neutral
60816,happy
60817,happy
60818,neutral
60819,neutral
60820,happy
60821,happy
60822,happy
60823,happy
60824,happy
60825,happy
60826,happy
60827,happy
60828,happy
60829,happy
60830,happy
60831,happy
60832,happy
60833,happy
60834,happy
60835,neutral
60836,happy
60837,neutral
60838,happy
60839,neutral
60840,neutral
60841,happy
60842,happy
60843,happy
60844,happy
60845,sad
60846,neutral
60847,happy
60848,neutral
60849,happy
60850,happy
60851,happy
60852,happy
60853,happy
60854,neutral
60855,happy
60856,surprise
60857,angry
60858,neutral
60859,surprise
60860,neutral
60861,happy
60862,happy
60863,surprise
60864,happy
60865,neutral
60866,happy
60867,happy
60868,neutral
60869,happy
60870,neutral
60871,neutral
60872,happy
60873,neutral
60874,happy
60875,happy
60876,neutral
60877,neutral
60878,happy
60879,fear
60880,happy
60881,neutral
60882,happy
60883,angry
60884,happy
60885,happy
60886,happy
60887,happy
60888,sad
60889,angry
60890,fear
60891,angry
60892,happy
60893,angry
60894,neutral
60895,neutral
60896,happy
60897,neutral
60898,angry
60899,neutral
60900,angry
60901,happy
60902,happy
60903,happy
60904,happy
60905,neutral
60906,neutral
60907,neutral
60908,happy
60909,happy
60910,neutral
60911,neutral
60912,angry
60913,angry
60914,happy
60915,sad
60916,neutral
60917,happy
60918,happy
60919,neutral
60920,happy
60921,happy
60922,happy
60923,angry
60924,angry
60925,neutral
60926,happy
60927,neutral
60928,happy
60929,neutral
60930,surprise
60931,happy
60932,neutral
60933,happy
60934,happy
60935,neutral
60936,happy
60937,happy
60938,angry
60939,happy
60940,happy
60941,neutral
60942,neutral
60943,angry
60944,happy
60945,happy
60946,neutral
60947,happy
60948,happy
60949,happy
60950,happy
60951,happy
60952,happy
60953,happy
60954,happy
60955,neutral
60956,neutral
60957,angry
60958,happy
60959,happy
60960,happy
60961,sad
60962,happy
60963,happy
60964,neutral
60965,angry
60966,happy
60967,happy
60968,happy
60969,happy
60970,happy
60971,happy
60972,happy
60973,happy
60974,happy
60975,happy
60976,angry
60977,sad
60978,neutral
60979,happy
60980,happy
60981,sad
60982,neutral
60983,happy
60984,happy
60985,happy
60986,sad
60987,neutral
60988,neutral
60989,happy
60990,happy
60991,neutral
60992,fear
60993,happy
60994,happy
60995,neutral
60996,happy
60997,happy
60998,happy
60999,neutral
61000,happy
61001,happy
61002,neutral
61003,neutral
61004,sad
61005,happy
61006,happy
61007,happy
61008,happy
61009,happy
61010,neutral
61011,happy
61012,neutral
61013,happy
61014,happy
61015,neutral
61016,happy
61017,happy
61018,happy
61019,neutral
61020,happy
61021,happy
61022,happy
61023,angry
61024,happy
61025,happy
61026,sad
61027,neutral
61028,happy
61029,happy
61030,neutral
61031,happy
61032,happy
61033,neutral
61034,happy
61035,happy
61036,happy
61037,happy
61038,happy
61039,neutral
61040,neutral
61041,happy
61042,happy
61043,happy
61044,neutral
61045,neutral
61046,sad
61047,happy
61048,happy
61049,happy
61050,neutral
61051,happy
61052,angry
61053,neutral
61054,happy
61055,neutral
61056,happy
61057,happy
61058,happy
61059,neutral
61060,happy
61061,happy
61062,neutral
61063,happy
61064,neutral
61065,happy
61066,neutral
61067,neutral
61068,happy
61069,neutral
61070,happy
61071,happy
61072,happy
61073,happy
61074,happy
61075,happy
61076,neutral
61077,angry
61078,happy
61079,neutral
61080,happy
61081,neutral
61082,neutral
61083,happy
61084,fear
61085,happy
61086,happy
61087,happy
61088,happy
61089,happy
61090,happy
61091,happy
61092,happy
61093,happy
61094,happy
61095,neutral
61096,happy
61097,happy
61098,neutral
61099,neutral
61100,happy
61101,happy
61102,happy
61103,happy
61104,angry
61105,happy
61106,happy
61107,neutral
61108,happy
61109,happy
61110,neutral
61111,neutral
61112,neutral
61113,happy
61114,happy
61115,happy
61116,neutral
61117,happy
61118,happy
61119,happy
61120,neutral
61121,happy
61122,neutral
61123,happy
61124,neutral
61125,angry
61126,neutral
61127,happy
61128,angry
61129,happy
61130,happy
61131,happy
61132,happy
61133,happy
61134,happy
61135,neutral
61136,happy
61137,happy
61138,happy
61139,happy
61140,happy
61141,angry
61142,neutral
61143,happy
61144,angry
61145,happy
61146,happy
61147,happy
61148,happy
61149,happy
61150,happy
61151,happy
61152,neutral
61153,happy
61154,happy
61155,happy
61156,happy
61157,neutral
61158,angry
61159,happy
61160,neutral
61161,happy
61162,happy
61163,neutral
61164,neutral
61165,happy
61166,angry
61167,neutral
61168,neutral
61169,happy
61170,happy
61171,happy
61172,happy
61173,happy
61174,happy
61175,happy
61176,happy
61177,happy
61178,neutral
61179,happy
61180,happy
61181,happy
61182,happy
61183,happy
61184,happy
61185,happy
61186,happy
61187,angry
61188,happy
61189,angry
61190,neutral
61191,happy
61192,happy
61193,happy
61194,happy
61195,happy
61196,happy
61197,happy
61198,happy
61199,happy
61200,happy
61201,happy
61202,happy
61203,happy
61204,happy
61205,sad
61206,happy
61207,happy
61208,neutral
61209,neutral
61210,happy
61211,happy
61212,neutral
61213,happy
61214,happy
61215,angry
61216,happy
61217,neutral
61218,happy
61219,angry
61220,happy
61221,happy
61222,happy
61223,happy
61224,happy
61225,neutral
61226,happy
61227,happy
61228,happy
61229,happy
61230,neutral
61231,happy
61232,angry
61233,angry
61234,sad
61235,angry
61236,happy
61237,neutral
61238,happy
61239,happy
61240,happy
61241,happy
61242,happy
61243,happy
61244,happy
61245,surprise
61246,angry
61247,neutral
61248,surprise
61249,happy
61250,neutral
61251,happy
61252,happy
61253,neutral
61254,neutral
61255,happy
61256,happy
61257,happy
61258,happy
61259,neutral
61260,neutral
61261,happy
61262,happy
61263,happy
61264,happy
61265,happy
61266,happy
61267,sad
61268,neutral
61269,sad
61270,happy
61271,neutral
61272,angry
61273,happy
61274,fear
61275,neutral
61276,happy
61277,happy
61278,happy
61279,neutral
61280,sad
61281,happy
61282,happy
61283,happy
61284,neutral
61285,happy
61286,happy
61287,neutral
61288,happy
61289,happy
61290,angry
61291,happy
61292,happy
61293,happy
61294,happy
61295,neutral
61296,happy
61297,happy
61298,surprise
61299,neutral
61300,happy
61301,fear
61302,happy
61303,happy
61304,happy
61305,happy
61306,neutral
61307,happy
61308,sad
61309,sad
61310,sad
61311,angry
61312,neutral
61313,happy
61314,neutral
61315,happy
61316,happy
61317,happy
61318,happy
61319,happy
61320,neutral
61321,angry
61322,angry
61323,happy
61324,happy
61325,sad
61326,neutral
61327,neutral
61328,happy
61329,happy
61330,fear
61331,neutral
61332,happy
61333,neutral
61334,happy
61335,happy
61336,happy
61337,happy
61338,happy
61339,neutral
61340,happy
61341,happy
61342,neutral
61343,happy
61344,neutral
61345,neutral
61346,happy
61347,neutral
61348,neutral
61349,neutral
61350,neutral
61351,neutral
61352,happy
61353,happy
61354,angry
61355,happy
61356,happy
61357,neutral
61358,happy
61359,sad
61360,happy
61361,happy
61362,happy
61363,sad
61364,happy
61365,happy
61366,happy
61367,neutral
61368,angry
61369,angry
61370,neutral
61371,neutral
61372,surprise
61373,happy
61374,neutral
61375,angry
61376,neutral
61377,neutral
61378,happy
61379,surprise
61380,neutral
61381,angry
61382,happy
61383,angry
61384,angry
61385,neutral
61386,happy
61387,happy
61388,happy
61389,happy
61390,happy
61391,neutral
61392,happy
61393,happy
61394,neutral
61395,angry
61396,happy
61397,neutral
61398,neutral
61399,happy
61400,sad
61401,happy
61402,happy
61403,neutral
61404,angry
61405,neutral
61406,happy
61407,happy
61408,sad
61409,angry
61410,neutral
61411,happy
61412,happy
61413,happy
61414,neutral
61415,happy
61416,happy
61417,happy
61418,angry
61419,sad
61420,happy
61421,neutral
61422,neutral
61423,happy
61424,happy
61425,happy
61426,happy
61427,neutral
61428,happy
61429,neutral
61430,happy
61431,happy
61432,sad
61433,neutral
61434,neutral
61435,angry
61436,neutral
61437,neutral
61438,happy
61439,neutral
61440,happy
61441,neutral
61442,neutral
61443,happy
61444,happy
61445,neutral
61446,happy
61447,happy
61448,happy
61449,neutral
61450,happy
61451,happy
61452,neutral
61453,sad
61454,happy
61455,angry
61456,neutral
61457,happy
61458,happy
61459,happy
61460,neutral
61461,neutral
61462,angry
61463,surprise
61464,happy
61465,happy
61466,neutral
61467,happy
61468,happy
61469,happy
61470,happy
61471,happy
61472,neutral
61473,happy
61474,happy
61475,angry
61476,happy
61477,angry
61478,happy
61479,happy
61480,neutral
61481,happy
61482,happy
61483,neutral
61484,happy
61485,happy
61486,angry
61487,neutral
61488,sad
61489,neutral
61490,happy
61491,sad
61492,happy
61493,neutral
61494,neutral
61495,happy
61496,fear
61497,neutral
61498,neutral
61499,happy
61500,angry
61501,neutral
61502,happy
61503,neutral
61504,sad
61505,neutral
61506,neutral
61507,happy
61508,happy
61509,angry
61510,happy
61511,surprise
61512,happy
61513,sad
61514,surprise
61515,happy
61516,happy
61517,neutral
61518,happy
61519,happy
61520,happy
61521,angry
61522,happy
61523,happy
61524,happy
61525,happy
61526,angry
61527,happy
61528,happy
61529,angry
61530,happy
61531,neutral
61532,happy
61533,happy
61534,happy
61535,happy
61536,happy
61537,surprise
61538,happy
61539,happy
61540,angry
61541,happy
61542,happy
61543,happy
61544,happy
61545,happy
61546,neutral
61547,neutral
61548,happy
61549,happy
61550,surprise
61551,neutral
61552,happy
61553,happy
61554,neutral
61555,neutral
61556,happy
61557,happy
61558,happy
61559,happy
61560,happy
61561,happy
61562,happy
61563,happy
61564,happy
61565,neutral
61566,neutral
61567,happy
61568,happy
61569,happy
61570,sad
61571,angry
61572,happy
61573,happy
61574,happy
61575,happy
61576,happy
61577,angry
61578,happy
61579,happy
61580,happy
61581,happy
61582,happy
61583,happy
61584,happy
61585,happy
61586,happy
61587,neutral
61588,neutral
61589,angry
61590,happy
61591,happy
61592,happy
61593,happy
61594,angry
61595,happy
61596,happy
61597,happy
61598,happy
61599,happy
61600,happy
61601,happy
61602,angry
61603,neutral
61604,happy
61605,happy
61606,angry
61607,happy
61608,fear
61609,happy
61610,happy
61611,neutral
61612,happy
61613,angry
61614,happy
61615,neutral
61616,happy
61617,neutral
61618,happy
61619,happy
61620,happy
61621,happy
61622,happy
61623,happy
61624,happy
61625,sad
61626,happy
61627,happy
61628,surprise
61629,happy
61630,neutral
61631,happy
61632,happy
61633,happy
61634,neutral
61635,happy
61636,happy
61637,happy
61638,happy
61639,happy
61640,happy
61641,happy
61642,happy
61643,happy
61644,happy
61645,neutral
61646,happy
61647,happy
61648,happy
61649,happy
61650,neutral
61651,happy
61652,happy
61653,angry
61654,neutral
61655,neutral
61656,happy
61657,surprise
61658,happy
61659,happy
61660,happy
61661,happy
61662,neutral
61663,happy
61664,happy
61665,happy
61666,happy
61667,happy
61668,neutral
61669,neutral
61670,happy
61671,happy
61672,happy
61673,happy
61674,fear
61675,happy
61676,angry
61677,neutral
61678,happy
61679,happy
61680,neutral
61681,happy
61682,happy
61683,neutral
61684,happy
61685,happy
61686,neutral
61687,happy
61688,neutral
61689,happy
61690,neutral
61691,happy
61692,happy
61693,happy
61694,happy
61695,happy
61696,neutral
61697,neutral
61698,happy
61699,happy
61700,happy
61701,happy
61702,happy
61703,happy
61704,neutral
61705,happy
61706,happy
61707,happy
61708,neutral
61709,happy
61710,happy
61711,neutral
61712,happy
61713,happy
61714,happy
61715,neutral
61716,neutral
61717,neutral
61718,happy
61719,happy
61720,happy
61721,angry
61722,happy
61723,happy
61724,happy
61725,angry
61726,happy
61727,neutral
61728,happy
61729,sad
61730,sad
61731,happy
61732,happy
61733,sad
